benchmark,freq0,freq1,p-value
vidpr,2.0ghz,5.0ghz,0.0005529371525551773
vidpr,2.0ghz,3.0ghz,0.006996807919786315
vidpr,2.0ghz,4.75ghz,0.0019062927884821437
vidpr,2.0ghz,2.25ghz,0.2003383819344965
vidpr,2.0ghz,4.25ghz,0.03612587577799184
vidpr,2.0ghz,3.25ghz,0.07115843333450314
vidpr,2.0ghz,3.5ghz,6.415379543852064e-05
vidpr,1.5ghz,2.5ghz,0.13017242401938045
vidpr,1.5ghz,2.75ghz,0.18703749337591546
vidpr,1.5ghz,3.75ghz,0.07745301640549514
vidpr,1.5ghz,1.75ghz,0.12060767859094357
vidpr,1.5ghz,2.0ghz,0.01989395076755546
vidpr,1.5ghz,1.5ghz,1.0
vidpr,1.5ghz,1.25ghz,0.8008578418954853
vidpr,1.5ghz,4.5ghz,0.268742772421077
vidpr,1.5ghz,1.0ghz,0.7415144763294637
vidpr,1.5ghz,4.0ghz,0.4376816780828031
vidpr,1.5ghz,5.0ghz,0.22156412892169008
vidpr,1.5ghz,3.0ghz,0.5094483563706427
vidpr,1.5ghz,4.75ghz,0.3223963931070317
vidpr,1.5ghz,2.25ghz,0.20724211154284822
vidpr,1.5ghz,4.25ghz,0.6836702770203351
vidpr,1.5ghz,3.25ghz,0.5219814481957432
vidpr,1.5ghz,3.5ghz,0.07745301640549514
vidpr,1.25ghz,2.5ghz,0.03971489002268778
vidpr,1.25ghz,2.75ghz,0.18703749337591546
vidpr,1.25ghz,3.75ghz,0.19360407089423592
vidpr,1.25ghz,1.75ghz,0.18703749337591546
vidpr,1.25ghz,2.0ghz,0.028341832697381233
vidpr,1.25ghz,1.5ghz,0.8008578418954853
vidpr,1.25ghz,1.25ghz,1.0
vidpr,1.25ghz,4.5ghz,0.09518773522036432
vidpr,1.25ghz,1.0ghz,0.861373792455552
vidpr,1.25ghz,4.0ghz,0.6276258050283593
vidpr,1.25ghz,5.0ghz,0.13517053560025727
vidpr,1.25ghz,3.0ghz,0.2947520070546409
vidpr,1.25ghz,4.75ghz,0.22898533711961333
vidpr,1.25ghz,2.25ghz,0.361803488317166
vidpr,1.25ghz,4.25ghz,0.9690453003117911
vidpr,1.25ghz,3.25ghz,0.5219814481957432
vidpr,1.25ghz,3.5ghz,0.02204821127903532
vidpr,4.5ghz,2.5ghz,0.5605090914385145
vidpr,4.5ghz,2.75ghz,0.876645674312776
vidpr,4.5ghz,3.75ghz,0.0036093469359454364
vidpr,4.5ghz,1.75ghz,0.005865542555801409
vidpr,4.5ghz,2.0ghz,0.0006850368653792253
vidpr,4.5ghz,1.5ghz,0.268742772421077
vidpr,4.5ghz,1.25ghz,0.09518773522036432
vidpr,4.5ghz,4.5ghz,1.0
vidpr,4.5ghz,1.0ghz,0.2143168580185959
vidpr,4.5ghz,4.0ghz,0.028341832697381233
vidpr,4.5ghz,5.0ghz,0.5094483563706427
vidpr,4.5ghz,3.0ghz,0.5605090914385145
vidpr,4.5ghz,4.75ghz,0.9690453003117911
vidpr,4.5ghz,2.25ghz,0.024402605411921543
vidpr,4.5ghz,4.25ghz,0.08773829506214073
vidpr,4.5ghz,3.25ghz,0.0436020520360401
vidpr,4.5ghz,3.5ghz,0.20724211154284822
vidpr,1.0ghz,2.5ghz,0.059825636317548045
vidpr,1.0ghz,2.75ghz,0.0990980154217605
vidpr,1.0ghz,3.75ghz,0.08773829506214073
vidpr,1.0ghz,1.75ghz,0.11603618751300343
vidpr,1.0ghz,2.0ghz,0.029771346975723968
vidpr,1.0ghz,1.5ghz,0.7415144763294637
vidpr,1.0ghz,1.25ghz,0.861373792455552
vidpr,1.0ghz,4.5ghz,0.2143168580185959
vidpr,1.0ghz,1.0ghz,1.0
vidpr,1.0ghz,4.0ghz,0.4376816780828031
vidpr,1.0ghz,5.0ghz,0.054746566574845876
vidpr,1.0ghz,3.0ghz,0.2947520070546409
vidpr,1.0ghz,4.75ghz,0.20724211154284822
vidpr,1.0ghz,2.25ghz,0.415118275851869
vidpr,1.0ghz,4.25ghz,0.7415144763294637
vidpr,1.0ghz,3.25ghz,0.65540543793669
vidpr,1.0ghz,3.5ghz,0.017925777357406476
vidpr,4.0ghz,2.5ghz,0.0040837137563017965
vidpr,4.0ghz,2.75ghz,0.0807663909568753
vidpr,4.0ghz,3.75ghz,0.268742772421077
vidpr,4.0ghz,1.75ghz,0.415118275851869
vidpr,4.0ghz,2.0ghz,0.07425122834326177
vidpr,4.0ghz,1.5ghz,0.4376816780828031
vidpr,4.0ghz,1.25ghz,0.6276258050283593
vidpr,4.0ghz,4.5ghz,0.028341832697381233
vidpr,4.0ghz,1.0ghz,0.4376816780828031
vidpr,4.0ghz,4.0ghz,1.0
vidpr,4.0ghz,5.0ghz,0.01700726906208309
vidpr,4.0ghz,3.0ghz,0.17440038915018252
vidpr,4.0ghz,4.75ghz,0.041620062928365585
vidpr,4.0ghz,2.25ghz,0.5346712115320105
vidpr,4.0ghz,4.25ghz,0.65540543793669
vidpr,4.0ghz,3.25ghz,0.9227150779556011
vidpr,4.0ghz,3.5ghz,0.002035157807278379
vidpr,5.0ghz,2.5ghz,0.5869371700692589
vidpr,5.0ghz,2.75ghz,0.65540543793669
vidpr,5.0ghz,3.75ghz,0.000907010565351573
vidpr,5.0ghz,1.75ghz,0.0009720824650649824
vidpr,5.0ghz,2.0ghz,0.0005529371525551773
vidpr,5.0ghz,1.5ghz,0.22156412892169008
vidpr,5.0ghz,1.25ghz,0.13517053560025727
vidpr,5.0ghz,4.5ghz,0.5094483563706427
vidpr,5.0ghz,1.0ghz,0.054746566574845876
vidpr,5.0ghz,4.0ghz,0.01700726906208309
vidpr,5.0ghz,5.0ghz,1.0
vidpr,5.0ghz,3.0ghz,0.6003641276866312
vidpr,5.0ghz,4.75ghz,0.497074660807861
vidpr,5.0ghz,2.25ghz,0.011029166691101183
vidpr,5.0ghz,4.25ghz,0.059825636317548045
vidpr,5.0ghz,3.25ghz,0.06817204557664998
vidpr,5.0ghz,3.5ghz,0.7858989168050492
vidpr,3.0ghz,2.5ghz,0.415118275851869
vidpr,3.0ghz,2.75ghz,0.46093488585479814
vidpr,3.0ghz,3.75ghz,0.041620062928365585
vidpr,3.0ghz,1.75ghz,0.05003228610625733
vidpr,3.0ghz,2.0ghz,0.006996807919786315
vidpr,3.0ghz,1.5ghz,0.5094483563706427
vidpr,3.0ghz,1.25ghz,0.2947520070546409
vidpr,3.0ghz,4.5ghz,0.5605090914385145
vidpr,3.0ghz,1.0ghz,0.2947520070546409
vidpr,3.0ghz,4.0ghz,0.17440038915018252
vidpr,3.0ghz,5.0ghz,0.6003641276866312
vidpr,3.0ghz,3.0ghz,1.0
vidpr,3.0ghz,4.75ghz,0.7562221220076069
vidpr,3.0ghz,2.25ghz,0.06528948950848884
vidpr,3.0ghz,4.25ghz,0.2947520070546409
vidpr,3.0ghz,3.25ghz,0.19360407089423592
vidpr,3.0ghz,3.5ghz,0.24435472003272052
vidpr,4.75ghz,2.5ghz,0.5869371700692589
vidpr,4.75ghz,2.75ghz,0.65540543793669
vidpr,4.75ghz,3.75ghz,0.0028077381497495463
vidpr,4.75ghz,1.75ghz,0.006996807919786315
vidpr,4.75ghz,2.0ghz,0.0019062927884821437
vidpr,4.75ghz,1.5ghz,0.3223963931070317
vidpr,4.75ghz,1.25ghz,0.22898533711961333
vidpr,4.75ghz,4.5ghz,0.9690453003117911
vidpr,4.75ghz,1.0ghz,0.20724211154284822
vidpr,4.75ghz,4.0ghz,0.041620062928365585
vidpr,4.75ghz,5.0ghz,0.497074660807861
vidpr,4.75ghz,3.0ghz,0.7562221220076069
vidpr,4.75ghz,4.75ghz,1.0
vidpr,4.75ghz,2.25ghz,0.03281712689483408
vidpr,4.75ghz,4.25ghz,0.15105615728737953
vidpr,4.75ghz,3.25ghz,0.0807663909568753
vidpr,4.75ghz,3.5ghz,0.2772314876173122
vidpr,2.25ghz,2.5ghz,0.00986347712747337
vidpr,2.25ghz,2.75ghz,0.012315680042810818
vidpr,2.25ghz,3.75ghz,0.5736510006245363
vidpr,2.25ghz,1.75ghz,0.6414528745894932
vidpr,2.25ghz,2.0ghz,0.2003383819344965
vidpr,2.25ghz,1.5ghz,0.20724211154284822
vidpr,2.25ghz,1.25ghz,0.361803488317166
vidpr,2.25ghz,4.5ghz,0.024402605411921543
vidpr,2.25ghz,1.0ghz,0.415118275851869
vidpr,2.25ghz,4.0ghz,0.5346712115320105
vidpr,2.25ghz,5.0ghz,0.011029166691101183
vidpr,2.25ghz,3.0ghz,0.06528948950848884
vidpr,2.25ghz,4.75ghz,0.03281712689483408
vidpr,2.25ghz,2.25ghz,1.0
vidpr,2.25ghz,4.25ghz,0.39325715704186925
vidpr,2.25ghz,3.25ghz,0.5219814481957432
vidpr,2.25ghz,3.5ghz,0.0036093469359454364
vidpr,4.25ghz,2.5ghz,0.02565942679162289
vidpr,4.25ghz,2.75ghz,0.1253189420819512
vidpr,4.25ghz,3.75ghz,0.20724211154284822
vidpr,4.25ghz,1.75ghz,0.23658179688216296
vidpr,4.25ghz,2.0ghz,0.03612587577799184
vidpr,4.25ghz,1.5ghz,0.6836702770203351
vidpr,4.25ghz,1.25ghz,0.9690453003117911
vidpr,4.25ghz,4.5ghz,0.08773829506214073
vidpr,4.25ghz,1.0ghz,0.7415144763294637
vidpr,4.25ghz,4.0ghz,0.65540543793669
vidpr,4.25ghz,5.0ghz,0.059825636317548045
vidpr,4.25ghz,3.0ghz,0.2947520070546409
vidpr,4.25ghz,4.75ghz,0.15105615728737953
vidpr,4.25ghz,2.25ghz,0.39325715704186925
vidpr,4.25ghz,4.25ghz,1.0
vidpr,4.25ghz,3.25ghz,0.6836702770203351
vidpr,4.25ghz,3.5ghz,0.012315680042810818
vidpr,3.25ghz,2.5ghz,0.01529337103019893
vidpr,3.25ghz,2.75ghz,0.06528948950848884
vidpr,3.25ghz,3.75ghz,0.2772314876173122
vidpr,3.25ghz,1.75ghz,0.3721083307918155
vidpr,3.25ghz,2.0ghz,0.07115843333450314
vidpr,3.25ghz,1.5ghz,0.5219814481957432
vidpr,3.25ghz,1.25ghz,0.5219814481957432
vidpr,3.25ghz,4.5ghz,0.0436020520360401
vidpr,3.25ghz,1.0ghz,0.65540543793669
vidpr,3.25ghz,4.0ghz,0.9227150779556011
vidpr,3.25ghz,5.0ghz,0.06817204557664998
vidpr,3.25ghz,3.0ghz,0.19360407089423592
vidpr,3.25ghz,4.75ghz,0.0807663909568753
vidpr,3.25ghz,2.25ghz,0.5219814481957432
vidpr,3.25ghz,4.25ghz,0.6836702770203351
vidpr,3.25ghz,3.25ghz,1.0
vidpr,3.25ghz,3.5ghz,0.008808853238989799
vidpr,3.5ghz,2.5ghz,0.3223963931070317
vidpr,3.5ghz,2.75ghz,0.876645674312776
vidpr,3.5ghz,3.75ghz,0.00011284666668156555
vidpr,3.5ghz,1.75ghz,9.620347536626386e-05
vidpr,3.5ghz,2.0ghz,6.415379543852064e-05
vidpr,3.5ghz,1.5ghz,0.07745301640549514
vidpr,3.5ghz,1.25ghz,0.02204821127903532
vidpr,3.5ghz,4.5ghz,0.20724211154284822
vidpr,3.5ghz,1.0ghz,0.017925777357406476
vidpr,3.5ghz,4.0ghz,0.002035157807278379
vidpr,3.5ghz,5.0ghz,0.7858989168050492
vidpr,3.5ghz,3.0ghz,0.24435472003272052
vidpr,3.5ghz,4.75ghz,0.2772314876173122
vidpr,3.5ghz,2.25ghz,0.0036093469359454364
vidpr,3.5ghz,4.25ghz,0.012315680042810818
vidpr,3.5ghz,3.25ghz,0.008808853238989799
vidpr,3.5ghz,3.5ghz,1.0
webserv,1.0ghz,1.0ghz,1.0
webserv,1.0ghz,1.5ghz,0.7858989168050492
webserv,1.0ghz,3.5ghz,0.01888745461845923
webserv,1.0ghz,4.25ghz,0.17440038915018252
webserv,1.0ghz,2.0ghz,0.5605090914385145
webserv,1.0ghz,3.0ghz,0.18703749337591546
webserv,1.0ghz,2.5ghz,0.01989395076755546
webserv,1.0ghz,1.75ghz,0.10730258670433653
webserv,1.0ghz,4.5ghz,0.6276258050283593
webserv,1.0ghz,4.75ghz,0.3129994773224958
webserv,1.0ghz,2.75ghz,0.02565942679162289
webserv,1.0ghz,3.25ghz,0.497074660807861
webserv,1.0ghz,4.0ghz,0.01700726906208309
webserv,1.0ghz,1.25ghz,0.2772314876173122
webserv,1.0ghz,2.25ghz,0.984519736863829
webserv,1.0ghz,5.0ghz,0.6694793348058024
webserv,1.0ghz,3.75ghz,0.6694793348058024
webserv,1.5ghz,1.0ghz,0.7858989168050492
webserv,1.5ghz,1.5ghz,1.0
webserv,1.5ghz,3.5ghz,0.026971854426319462
webserv,1.5ghz,4.25ghz,0.3516793716607548
webserv,1.5ghz,2.0ghz,0.39325715704186925
webserv,1.5ghz,3.0ghz,0.15665606830628992
webserv,1.5ghz,2.5ghz,0.01529337103019893
webserv,1.5ghz,1.75ghz,0.14031564937735788
webserv,1.5ghz,4.5ghz,0.6979738522659524
webserv,1.5ghz,4.75ghz,0.26043426893178667
webserv,1.5ghz,2.75ghz,0.09140202473789936
webserv,1.5ghz,3.25ghz,0.7123855280840246
webserv,1.5ghz,4.0ghz,0.02565942679162289
webserv,1.5ghz,1.25ghz,0.23658179688216296
webserv,1.5ghz,2.25ghz,0.953582510349677
webserv,1.5ghz,5.0ghz,0.8008578418954853
webserv,1.5ghz,3.75ghz,0.6694793348058024
webserv,3.5ghz,1.0ghz,0.01888745461845923
webserv,3.5ghz,1.5ghz,0.026971854426319462
webserv,3.5ghz,3.5ghz,1.0
webserv,3.5ghz,4.25ghz,0.39325715704186925
webserv,3.5ghz,2.0ghz,0.004613992191848587
webserv,3.5ghz,3.0ghz,0.46093488585479814
webserv,3.5ghz,2.5ghz,0.7858989168050492
webserv,3.5ghz,1.75ghz,0.4376816780828031
webserv,3.5ghz,4.5ghz,0.10313544412720631
webserv,3.5ghz,4.75ghz,0.15665606830628992
webserv,3.5ghz,2.75ghz,0.7269006560784503
webserv,3.5ghz,3.25ghz,0.11603618751300343
webserv,3.5ghz,4.0ghz,0.9073219836857066
webserv,3.5ghz,1.25ghz,0.1624120073498867
webserv,3.5ghz,2.25ghz,0.0436020520360401
webserv,3.5ghz,5.0ghz,0.024402605411921543
webserv,3.5ghz,3.75ghz,0.07745301640549514
webserv,4.25ghz,1.0ghz,0.17440038915018252
webserv,4.25ghz,1.5ghz,0.3516793716607548
webserv,4.25ghz,3.5ghz,0.39325715704186925
webserv,4.25ghz,4.25ghz,1.0
webserv,4.25ghz,2.0ghz,0.09140202473789936
webserv,4.25ghz,3.0ghz,0.953582510349677
webserv,4.25ghz,2.5ghz,0.4040992479205485
webserv,4.25ghz,1.75ghz,0.7858989168050492
webserv,4.25ghz,4.5ghz,0.5869371700692589
webserv,4.25ghz,4.75ghz,0.6694793348058024
webserv,4.25ghz,2.75ghz,0.65540543793669
webserv,4.25ghz,3.25ghz,0.4728155871746813
webserv,4.25ghz,4.0ghz,0.3721083307918155
webserv,4.25ghz,1.25ghz,0.8461535661468554
webserv,4.25ghz,2.25ghz,0.34173655502734857
webserv,4.25ghz,5.0ghz,0.46093488585479814
webserv,4.25ghz,3.75ghz,0.497074660807861
webserv,2.0ghz,1.0ghz,0.5605090914385145
webserv,2.0ghz,1.5ghz,0.39325715704186925
webserv,2.0ghz,3.5ghz,0.004613992191848587
webserv,2.0ghz,4.25ghz,0.09140202473789936
webserv,2.0ghz,2.0ghz,1.0
webserv,2.0ghz,3.0ghz,0.059825636317548045
webserv,2.0ghz,2.5ghz,0.0007888063134956535
webserv,2.0ghz,1.75ghz,0.03612587577799184
webserv,2.0ghz,4.5ghz,0.20724211154284822
webserv,2.0ghz,4.75ghz,0.052345063273163205
webserv,2.0ghz,2.75ghz,0.01989395076755546
webserv,2.0ghz,3.25ghz,0.23658179688216296
webserv,2.0ghz,4.0ghz,0.005526835641379883
webserv,2.0ghz,1.25ghz,0.05723926127938553
webserv,2.0ghz,2.25ghz,0.42631291323985965
webserv,2.0ghz,5.0ghz,0.5475147688915105
webserv,2.0ghz,3.75ghz,0.22898533711961333
webserv,3.0ghz,1.0ghz,0.18703749337591546
webserv,3.0ghz,1.5ghz,0.15665606830628992
webserv,3.0ghz,3.5ghz,0.46093488585479814
webserv,3.0ghz,4.25ghz,0.953582510349677
webserv,3.0ghz,2.0ghz,0.059825636317548045
webserv,3.0ghz,3.0ghz,1.0
webserv,3.0ghz,2.5ghz,0.3516793716607548
webserv,3.0ghz,1.75ghz,0.7710186241805638
webserv,3.0ghz,4.5ghz,0.3516793716607548
webserv,3.0ghz,4.75ghz,0.8008578418954853
webserv,3.0ghz,2.75ghz,0.6003641276866312
webserv,3.0ghz,3.25ghz,0.3721083307918155
webserv,3.0ghz,4.0ghz,0.4376816780828031
webserv,3.0ghz,1.25ghz,0.7562221220076069
webserv,3.0ghz,2.25ghz,0.19360407089423592
webserv,3.0ghz,5.0ghz,0.1683260949337354
webserv,3.0ghz,3.75ghz,0.361803488317166
webserv,2.5ghz,1.0ghz,0.01989395076755546
webserv,2.5ghz,1.5ghz,0.01529337103019893
webserv,2.5ghz,3.5ghz,0.7858989168050492
webserv,2.5ghz,4.25ghz,0.4040992479205485
webserv,2.5ghz,2.0ghz,0.0007888063134956535
webserv,2.5ghz,3.0ghz,0.3516793716607548
webserv,2.5ghz,2.5ghz,1.0
webserv,2.5ghz,1.75ghz,0.4040992479205485
webserv,2.5ghz,4.5ghz,0.03612587577799184
webserv,2.5ghz,4.75ghz,0.11603618751300343
webserv,2.5ghz,2.75ghz,0.8461535661468554
webserv,2.5ghz,3.25ghz,0.054746566574845876
webserv,2.5ghz,4.0ghz,0.9227150779556011
webserv,2.5ghz,1.25ghz,0.1624120073498867
webserv,2.5ghz,2.25ghz,0.008808853238989799
webserv,2.5ghz,5.0ghz,0.004901861038274267
webserv,2.5ghz,3.75ghz,0.028341832697381233
webserv,1.75ghz,1.0ghz,0.10730258670433653
webserv,1.75ghz,1.5ghz,0.14031564937735788
webserv,1.75ghz,3.5ghz,0.4376816780828031
webserv,1.75ghz,4.25ghz,0.7858989168050492
webserv,1.75ghz,2.0ghz,0.03612587577799184
webserv,1.75ghz,3.0ghz,0.7710186241805638
webserv,1.75ghz,2.5ghz,0.4040992479205485
webserv,1.75ghz,1.75ghz,1.0
webserv,1.75ghz,4.5ghz,0.3825931773694824
webserv,1.75ghz,4.75ghz,0.44922293322874407
webserv,1.75ghz,2.75ghz,0.497074660807861
webserv,1.75ghz,3.25ghz,0.3223963931070317
webserv,1.75ghz,4.0ghz,0.3825931773694824
webserv,1.75ghz,1.25ghz,0.6694793348058024
webserv,1.75ghz,2.25ghz,0.13017242401938045
webserv,1.75ghz,5.0ghz,0.1624120073498867
webserv,1.75ghz,3.75ghz,0.268742772421077
webserv,4.5ghz,1.0ghz,0.6276258050283593
webserv,4.5ghz,1.5ghz,0.6979738522659524
webserv,4.5ghz,3.5ghz,0.10313544412720631
webserv,4.5ghz,4.25ghz,0.5869371700692589
webserv,4.5ghz,2.0ghz,0.20724211154284822
webserv,4.5ghz,3.0ghz,0.3516793716607548
webserv,4.5ghz,2.5ghz,0.03612587577799184
webserv,4.5ghz,1.75ghz,0.3825931773694824
webserv,4.5ghz,4.5ghz,1.0
webserv,4.5ghz,4.75ghz,0.39325715704186925
webserv,4.5ghz,2.75ghz,0.24435472003272052
webserv,4.5ghz,3.25ghz,0.8008578418954853
webserv,4.5ghz,4.0ghz,0.07745301640549514
webserv,4.5ghz,1.25ghz,0.5346712115320105
webserv,4.5ghz,2.25ghz,0.6836702770203351
webserv,4.5ghz,5.0ghz,0.44922293322874407
webserv,4.5ghz,3.75ghz,0.9690453003117911
webserv,4.75ghz,1.0ghz,0.3129994773224958
webserv,4.75ghz,1.5ghz,0.26043426893178667
webserv,4.75ghz,3.5ghz,0.15665606830628992
webserv,4.75ghz,4.25ghz,0.6694793348058024
webserv,4.75ghz,2.0ghz,0.052345063273163205
webserv,4.75ghz,3.0ghz,0.8008578418954853
webserv,4.75ghz,2.5ghz,0.11603618751300343
webserv,4.75ghz,1.75ghz,0.44922293322874407
webserv,4.75ghz,4.5ghz,0.39325715704186925
webserv,4.75ghz,4.75ghz,1.0
webserv,4.75ghz,2.75ghz,0.22898533711961333
webserv,4.75ghz,3.25ghz,0.6139282580548475
webserv,4.75ghz,4.0ghz,0.20724211154284822
webserv,4.75ghz,1.25ghz,0.9073219836857066
webserv,4.75ghz,2.25ghz,0.18703749337591546
webserv,4.75ghz,5.0ghz,0.2143168580185959
webserv,4.75ghz,3.75ghz,0.4376816780828031
webserv,2.75ghz,1.0ghz,0.02565942679162289
webserv,2.75ghz,1.5ghz,0.09140202473789936
webserv,2.75ghz,3.5ghz,0.7269006560784503
webserv,2.75ghz,4.25ghz,0.65540543793669
webserv,2.75ghz,2.0ghz,0.01989395076755546
webserv,2.75ghz,3.0ghz,0.6003641276866312
webserv,2.75ghz,2.5ghz,0.8461535661468554
webserv,2.75ghz,1.75ghz,0.497074660807861
webserv,2.75ghz,4.5ghz,0.24435472003272052
webserv,2.75ghz,4.75ghz,0.22898533711961333
webserv,2.75ghz,2.75ghz,1.0
webserv,2.75ghz,3.25ghz,0.18703749337591546
webserv,2.75ghz,4.0ghz,0.6414528745894932
webserv,2.75ghz,1.25ghz,0.3037847253883319
webserv,2.75ghz,2.25ghz,0.10730258670433653
webserv,2.75ghz,5.0ghz,0.0990980154217605
webserv,2.75ghz,3.75ghz,0.17440038915018252
